id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,endMessage,endMessageLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,stageDurationMs,stageDurationMsLastChangedAt,stageEndedAt,stageEndedAtLastChangedAt,stageNumber,stageNumberLastChangedAt,stageStartedAt,stageStartedAtLastChangedAt,stageType,stageTypeLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01KK1672D2AC52XRDJPHP0VF1T,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:03:49.154609704Z,390,2026-03-06T09:03:49.154609704Z,,,true,2026-03-06T09:04:14.120004303Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:03:49.154609704Z,4,2026-03-06T09:03:49.154609704Z,true,2026-03-06T09:03:49.237410903Z,Stage 5,2026-03-06T09:03:49.154609704Z,01KK1640VW63B5R36VJSNE32VW,2026-03-06T09:03:49.154609704Z,24823,2026-03-06T09:04:14.136097644Z,1772787854125,2026-03-06T09:04:14.136097644Z,5,2026-03-06T09:03:49.154609704Z,1772787829302,2026-03-06T09:03:49.306432902Z,,,true,2026-03-06T09:03:49.179288539Z,true,2026-03-06T09:03:49.259688298Z,01KK1672CTFXCGCVYZEPPEBK6S,2026-03-06T09:03:49.154609704Z
01KK16821TPXZF9V2XBVN83783,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:04:21.562182833Z,390,2026-03-06T09:04:21.562182833Z,,,true,2026-03-06T09:04:34.018278012Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:04:21.562182833Z,0,2026-03-06T09:04:21.562182833Z,true,2026-03-06T09:04:21.792332949Z,Stage 1,2026-03-06T09:04:21.562182833Z,01KK168211M3NJRPZVMH1E74TY,2026-03-06T09:04:21.562182833Z,12214,2026-03-06T09:04:34.043028406Z,1772787874024,2026-03-06T09:04:34.043028406Z,1,2026-03-06T09:04:21.562182833Z,1772787861810,2026-03-06T09:04:21.814046854Z,,,true,2026-03-06T09:04:21.743747167Z,true,2026-03-06T09:04:21.829237616Z,01KK16821MC3G5D6988HBTKNH9,2026-03-06T09:04:21.562182833Z
01KK16C4CKECCQXZ249N47A623,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:06:35.027165883Z,600,2026-03-06T09:06:35.027165883Z,Victory! You defeated the enemy!,2026-03-06T09:06:35.027165883Z,true,2026-03-06T09:06:42.31670503Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:06:35.027165883Z,5,2026-03-06T09:06:35.027165883Z,true,2026-03-06T09:06:35.08791211Z,Round Over,2026-03-06T09:06:35.027165883Z,01KK169M1NNDT7N9NMC20V24K4,2026-03-06T09:06:35.027165883Z,7169,2026-03-06T09:06:42.337041781Z,1772788002320,2026-03-06T09:06:42.337041781Z,end,2026-03-06T09:06:35.027165883Z,1772787995151,2026-03-06T09:06:35.155579494Z,roundEnd,2026-03-06T09:06:35.027165883Z,true,2026-03-06T09:06:35.038113136Z,true,2026-03-06T09:06:35.111073135Z,01KK16C4CA5SMQH1P01PVPJDYV,2026-03-06T09:06:35.027165883Z
01KK16R9RBVW0MFDVS78C1JM96,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:13:13.739909915Z,600,2026-03-06T09:13:13.739909915Z,Victory! You defeated the enemy!,2026-03-06T09:13:13.739909915Z,true,2026-03-06T09:13:36.928333946Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:13:13.739909915Z,3,2026-03-06T09:13:13.739909915Z,true,2026-03-06T09:13:13.811155775Z,Round Over,2026-03-06T09:13:13.739909915Z,01KK16FZD1TXP2Q3TSAS2S2PJG,2026-03-06T09:13:13.739909915Z,23051,2026-03-06T09:13:36.944177392Z,1772788416934,2026-03-06T09:13:36.944177392Z,end,2026-03-06T09:13:13.739909915Z,1772788393883,2026-03-06T09:13:13.886673427Z,roundEnd,2026-03-06T09:13:13.739909915Z,true,2026-03-06T09:13:13.754955531Z,true,2026-03-06T09:13:13.834433067Z,01KK16R9R60XJF4FBC0DSHRJX4,2026-03-06T09:13:13.739909915Z
01KK18AG25PK9QJ1CCBDTTX6V1,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:40:38.59750319Z,600,2026-03-06T09:40:38.59750319Z,Victory!,2026-03-06T09:40:38.59750319Z,true,2026-03-06T09:40:39.671566349Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:40:38.59750319Z,4,2026-03-06T09:40:38.59750319Z,true,2026-03-06T09:40:38.676766484Z,Round Over,2026-03-06T09:40:38.59750319Z,01KK189H5CAY574PYHYMV8VTNE,2026-03-06T09:40:38.59750319Z,897,2026-03-06T09:40:39.684344574Z,1772790039679,2026-03-06T09:40:39.684344574Z,end,2026-03-06T09:40:38.59750319Z,1772790038782,2026-03-06T09:40:38.787086746Z,roundEnd,2026-03-06T09:40:38.59750319Z,true,2026-03-06T09:40:38.617266136Z,true,2026-03-06T09:40:38.717456966Z,01KK18AG1TNNKJ0T9VH17D8BEP,2026-03-06T09:40:38.59750319Z
01KK15ZAD95BPE86CV13PKVYWP,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T08:59:35.209547686Z,390,2026-03-06T08:59:35.209547686Z,,,true,2026-03-06T08:59:53.526960035Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T08:59:35.209547686Z,0,2026-03-06T08:59:35.209547686Z,true,2026-03-06T08:59:35.494468344Z,Stage 1,2026-03-06T08:59:35.209547686Z,01KK15ZACCMVS9G9GWWF4PMQW6,2026-03-06T08:59:35.209547686Z,18034,2026-03-06T08:59:53.537103395Z,1772787593532,2026-03-06T08:59:53.537103395Z,1,2026-03-06T08:59:35.209547686Z,1772787575498,2026-03-06T08:59:35.504783084Z,,,true,2026-03-06T08:59:35.436562758Z,true,2026-03-06T08:59:35.521200528Z,01KK15ZAD2D9VY33H4QPFG7CFG,2026-03-06T08:59:35.209547686Z
01KK169M2KMV2RT8XJVGX2GK4C,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:05:12.787184018Z,390,2026-03-06T09:05:12.787184018Z,,,true,2026-03-06T09:05:22.789800368Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:05:12.787184018Z,0,2026-03-06T09:05:12.787184018Z,true,2026-03-06T09:05:13.085693651Z,Stage 1,2026-03-06T09:05:12.787184018Z,01KK169M1NNDT7N9NMC20V24K4,2026-03-06T09:05:12.787184018Z,9702,2026-03-06T09:05:22.811166394Z,1772787922794,2026-03-06T09:05:22.811166394Z,1,2026-03-06T09:05:12.787184018Z,1772787913092,2026-03-06T09:05:13.094474403Z,,,true,2026-03-06T09:05:12.99125398Z,true,2026-03-06T09:05:13.107084732Z,01KK169M2BEBYMAG85F6308PT3,2026-03-06T09:05:12.787184018Z
01KK16FJ3JANRR5E3RE62NV73B,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:08:27.378068315Z,390,2026-03-06T09:08:27.378068315Z,,,true,2026-03-06T09:08:42.335765882Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:08:27.378068315Z,0,2026-03-06T09:08:27.378068315Z,true,2026-03-06T09:08:27.66185385Z,Stage 1,2026-03-06T09:08:27.378068315Z,01KK16FJ2J2CMXZNNK2B4Z6QHC,2026-03-06T09:08:27.378068315Z,14673,2026-03-06T09:08:42.354080184Z,1772788122341,2026-03-06T09:08:42.354080184Z,1,2026-03-06T09:08:27.378068315Z,1772788107668,2026-03-06T09:08:27.670853997Z,,,true,2026-03-06T09:08:27.582353987Z,true,2026-03-06T09:08:27.681333815Z,01KK16FJ3AC2ACC31VBCWPG5MT,2026-03-06T09:08:27.378068315Z
01KK17049G56NVPC99DCGSPGZ3,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:17:30.288462228Z,390,2026-03-06T09:17:30.288462228Z,,,true,2026-03-06T09:17:51.778522396Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:17:30.288462228Z,4,2026-03-06T09:17:30.288462228Z,true,2026-03-06T09:17:30.370167491Z,Stage 5,2026-03-06T09:17:30.288462228Z,01KK16XXK4T3Z2ZJ0JBVS4Z11D,2026-03-06T09:17:30.288462228Z,21309,2026-03-06T09:17:51.804734846Z,1772788671797,2026-03-06T09:17:51.804734846Z,5,2026-03-06T09:17:30.288462228Z,1772788650488,2026-03-06T09:17:30.492936569Z,,,true,2026-03-06T09:17:30.303173452Z,true,2026-03-06T09:17:30.398751798Z,01KK17049AT2FXGRDCM2XWKAYK,2026-03-06T09:17:30.288462228Z
01KK177RKSWDZB0T7BGS8H7SVB,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:21:40.473571012Z,390,2026-03-06T09:21:40.473571012Z,,,true,2026-03-06T09:21:55.059590563Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:21:40.473571012Z,2,2026-03-06T09:21:40.473571012Z,true,2026-03-06T09:21:40.542397629Z,Stage 3,2026-03-06T09:21:40.473571012Z,01KK176V19TJ7SKV9075C25VP0,2026-03-06T09:21:40.473571012Z,14446,2026-03-06T09:21:55.0745758Z,1772788915067,2026-03-06T09:21:55.0745758Z,3,2026-03-06T09:21:40.473571012Z,1772788900621,2026-03-06T09:21:40.625519254Z,,,true,2026-03-06T09:21:40.495903154Z,true,2026-03-06T09:21:40.571355156Z,01KK177RKMAXYJ1X7MDSZY8S3N,2026-03-06T09:21:40.473571012Z
01KK184JMN4WTAYVVFDHSGZQR7,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:37:24.629930826Z,600,2026-03-06T09:37:24.629930826Z,Victory! You defeated the enemy!,2026-03-06T09:37:24.629930826Z,true,2026-03-06T09:37:30.473688681Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:37:24.629930826Z,3,2026-03-06T09:37:24.629930826Z,true,2026-03-06T09:37:24.70745947Z,Round Over,2026-03-06T09:37:24.629930826Z,01KK182V8M0SGQXCRZPG40XPXB,2026-03-06T09:37:24.629930826Z,5689,2026-03-06T09:37:30.510625841Z,1772789850484,2026-03-06T09:37:30.510625841Z,end,2026-03-06T09:37:24.629930826Z,1772789844795,2026-03-06T09:37:24.800108072Z,roundEnd,2026-03-06T09:37:24.629930826Z,true,2026-03-06T09:37:24.664154041Z,true,2026-03-06T09:37:24.754353124Z,01KK184JMGVKC5KV5FKGHVYW4B,2026-03-06T09:37:24.629930826Z
01KK16KDZ7WERGN60ZG7XPWDGG,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:10:34.215188481Z,390,2026-03-06T09:10:34.215188481Z,,,true,2026-03-06T09:10:49.014103741Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:10:34.215188481Z,0,2026-03-06T09:10:34.215188481Z,true,2026-03-06T09:10:34.5067252Z,Stage 1,2026-03-06T09:10:34.215188481Z,01KK16KDXVD5EHP62DRTZ8HY4M,2026-03-06T09:10:34.215188481Z,14504,2026-03-06T09:10:49.026753288Z,1772788249019,2026-03-06T09:10:49.026753288Z,1,2026-03-06T09:10:34.215188481Z,1772788234515,2026-03-06T09:10:34.517946894Z,,,true,2026-03-06T09:10:34.432639834Z,true,2026-03-06T09:10:34.529876774Z,01KK16KDYXYACQZJ18RM26675V,2026-03-06T09:10:34.215188481Z
01KK171D1XW9EAM59Y902ABH78,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:18:12.029257524Z,390,2026-03-06T09:18:12.029257524Z,,,true,2026-03-06T09:18:42.016017425Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:18:12.029257524Z,1,2026-03-06T09:18:12.029257524Z,true,2026-03-06T09:18:12.111488732Z,Stage 2,2026-03-06T09:18:12.029257524Z,01KK1711HK0WFD3V2B4P2DYY8K,2026-03-06T09:18:12.029257524Z,29831,2026-03-06T09:18:42.029811095Z,1772788722023,2026-03-06T09:18:42.029811095Z,2,2026-03-06T09:18:12.029257524Z,1772788692192,2026-03-06T09:18:12.19657759Z,,,true,2026-03-06T09:18:12.058638766Z,true,2026-03-06T09:18:12.139175741Z,01KK171D1QTXVQE5RBJHAE7N1H,2026-03-06T09:18:12.029257524Z
01KK172ACGSYA95KTF3SGBDR64,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:18:42.065016868Z,390,2026-03-06T09:18:42.065016868Z,,,true,2026-03-06T09:19:01.386163577Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:18:42.065016868Z,2,2026-03-06T09:18:42.065016868Z,true,2026-03-06T09:18:42.151094094Z,Stage 3,2026-03-06T09:18:42.065016868Z,01KK1711HK0WFD3V2B4P2DYY8K,2026-03-06T09:18:42.065016868Z,19160,2026-03-06T09:19:01.39938262Z,1772788741394,2026-03-06T09:19:01.39938262Z,3,2026-03-06T09:18:42.065016868Z,1772788722234,2026-03-06T09:18:42.237240838Z,,,true,2026-03-06T09:18:42.079092097Z,true,2026-03-06T09:18:42.174440238Z,01KK172ACB5A8KVB4RG6GBXJMA,2026-03-06T09:18:42.065016868Z
01KK17A544DXF5RT99H4ZQBV1R,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:22:58.820345604Z,390,2026-03-06T09:22:58.820345604Z,,,true,2026-03-06T09:23:17.493988025Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:22:58.820345604Z,0,2026-03-06T09:22:58.820345604Z,true,2026-03-06T09:22:59.111967306Z,Stage 1,2026-03-06T09:22:58.820345604Z,01KK17A52T6JTBTAAHSAJ8C37F,2026-03-06T09:22:58.820345604Z,18344,2026-03-06T09:23:17.506790741Z,1772788997500,2026-03-06T09:23:17.506790741Z,1,2026-03-06T09:22:58.820345604Z,1772788979156,2026-03-06T09:22:59.159989324Z,,,true,2026-03-06T09:22:59.019317799Z,true,2026-03-06T09:22:59.171236309Z,01KK17A53YT9SET8J8PD45M3Q4,2026-03-06T09:22:58.820345604Z
01KK17R03H2AM2W7S0FQR8AA0D,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:30:32.433116369Z,390,2026-03-06T09:30:32.433116369Z,,,true,2026-03-06T09:30:50.923475184Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:30:32.433116369Z,1,2026-03-06T09:30:32.433116369Z,true,2026-03-06T09:30:32.494437902Z,Stage 2,2026-03-06T09:30:32.433116369Z,01KK17PT3QW6EARXJZD6Y1ENYT,2026-03-06T09:30:32.433116369Z,18350,2026-03-06T09:30:50.939844632Z,1772789450930,2026-03-06T09:30:50.939844632Z,2,2026-03-06T09:30:32.433116369Z,1772789432580,2026-03-06T09:30:32.583615543Z,,,true,2026-03-06T09:30:32.451898023Z,true,2026-03-06T09:30:32.528498099Z,01KK17R03BX4JSRJDR9XAP4TQR,2026-03-06T09:30:32.433116369Z
01KK189BS1SE7ZEGMWZRYYWZ87,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:40:01.441414415Z,600,2026-03-06T09:40:01.441414415Z,Victory! You defeated the enemy!,2026-03-06T09:40:01.441414415Z,true,2026-03-06T09:40:06.939475147Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:40:01.441414415Z,3,2026-03-06T09:40:01.441414415Z,true,2026-03-06T09:40:01.522254383Z,Round Over,2026-03-06T09:40:01.441414415Z,01KK1889XRBYCZT4KAXAE7T2HH,2026-03-06T09:40:01.441414415Z,5282,2026-03-06T09:40:06.962041603Z,1772790006948,2026-03-06T09:40:06.962041603Z,end,2026-03-06T09:40:01.441414415Z,1772790001666,2026-03-06T09:40:01.671759101Z,roundEnd,2026-03-06T09:40:01.441414415Z,true,2026-03-06T09:40:01.464094301Z,true,2026-03-06T09:40:01.57418755Z,01KK189BRR56CYCKYK2EB8H89V,2026-03-06T09:40:01.441414415Z
01KK167TV3M4FWR7SX351X13CK,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:04:14.179928455Z,600,2026-03-06T09:04:14.179928455Z,Time's up! You couldn't defeat the enemy in time.,2026-03-06T09:04:14.179928455Z,true,2026-03-06T09:04:21.514998652Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:04:14.179928455Z,5,2026-03-06T09:04:14.179928455Z,true,2026-03-06T09:04:14.247562385Z,Round Over,2026-03-06T09:04:14.179928455Z,01KK1640VW63B5R36VJSNE32VW,2026-03-06T09:04:14.179928455Z,7168,2026-03-06T09:04:21.538293641Z,1772787861519,2026-03-06T09:04:21.538293641Z,end,2026-03-06T09:04:14.179928455Z,1772787854351,2026-03-06T09:04:14.356946207Z,roundEnd,2026-03-06T09:04:14.179928455Z,true,2026-03-06T09:04:14.196920969Z,true,2026-03-06T09:04:14.276788652Z,01KK167TTW77JP0VRM88EEX4DQ,2026-03-06T09:04:14.179928455Z
01KK16WG193QNCNJES0BSY68F2,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:15:31.241809893Z,390,2026-03-06T09:15:31.241809893Z,,,true,2026-03-06T09:15:49.354128015Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:15:31.241809893Z,2,2026-03-06T09:15:31.241809893Z,true,2026-03-06T09:15:31.380859135Z,Stage 3,2026-03-06T09:15:31.241809893Z,01KK16VJXQA01MCD21FT5WRE76,2026-03-06T09:15:31.241809893Z,17892,2026-03-06T09:15:49.369436156Z,1772788549362,2026-03-06T09:15:49.369436156Z,3,2026-03-06T09:15:31.241809893Z,1772788531470,2026-03-06T09:15:31.473525445Z,,,true,2026-03-06T09:15:31.265937567Z,true,2026-03-06T09:15:31.410751473Z,01KK16WG156NXK7ZQFEXTCDF27,2026-03-06T09:15:31.241809893Z
01KK16PKEH8DXTJC2CX0Z40AC7,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:12:18.129581766Z,390,2026-03-06T09:12:18.129581766Z,,,true,2026-03-06T09:13:13.697620922Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:12:18.129581766Z,2,2026-03-06T09:12:18.129581766Z,true,2026-03-06T09:12:18.254934945Z,Stage 3,2026-03-06T09:12:18.129581766Z,01KK16FZD1TXP2Q3TSAS2S2PJG,2026-03-06T09:12:18.129581766Z,55424,2026-03-06T09:13:13.709537084Z,1772788393703,2026-03-06T09:13:13.709537084Z,3,2026-03-06T09:12:18.129581766Z,1772788338279,2026-03-06T09:12:18.283603634Z,,,true,2026-03-06T09:12:18.165756857Z,true,2026-03-06T09:12:18.296008117Z,01KK16PKE9KYVJAH8AMAZB6XAK,2026-03-06T09:12:18.129581766Z
01KK1786X3WWRFWVZMGH562YYE,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:21:55.107607958Z,390,2026-03-06T09:21:55.107607958Z,,,true,2026-03-06T09:22:28.52551399Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:21:55.107607958Z,3,2026-03-06T09:21:55.107607958Z,true,2026-03-06T09:21:55.206147823Z,Stage 4,2026-03-06T09:21:55.107607958Z,01KK176V19TJ7SKV9075C25VP0,2026-03-06T09:21:55.107607958Z,33256,2026-03-06T09:22:28.53662798Z,1772788948531,2026-03-06T09:22:28.53662798Z,4,2026-03-06T09:21:55.107607958Z,1772788915275,2026-03-06T09:21:55.279629302Z,,,true,2026-03-06T09:21:55.131136509Z,true,2026-03-06T09:21:55.23575145Z,01KK1786WX404Q1S7PQZ6CD3WZ,2026-03-06T09:21:55.107607958Z
01KK16S0EF6BHHVH89F0DCVJTW,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:13:36.975822225Z,390,2026-03-06T09:13:36.975822225Z,,,true,2026-03-06T09:14:08.260995909Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:13:36.975822225Z,0,2026-03-06T09:13:36.975822225Z,true,2026-03-06T09:13:37.234869904Z,Stage 1,2026-03-06T09:13:36.975822225Z,01KK16S0DEE1KZJ24YR40AY0G8,2026-03-06T09:13:36.975822225Z,31027,2026-03-06T09:14:08.275880664Z,1772788448268,2026-03-06T09:14:08.275880664Z,1,2026-03-06T09:13:36.975822225Z,1772788417241,2026-03-06T09:13:37.247970502Z,,,true,2026-03-06T09:13:37.187487241Z,true,2026-03-06T09:13:37.262183728Z,01KK16S0E1YB89FJ31ET1HEBWW,2026-03-06T09:13:36.975822225Z
01KK16VMF33DDEDZPTXBPN77PN,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:15:03.011810538Z,390,2026-03-06T09:15:03.011810538Z,,,true,2026-03-06T09:16:11.352327163Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:15:03.011810538Z,3,2026-03-06T09:15:03.011810538Z,true,2026-03-06T09:15:03.117289343Z,Stage 4,2026-03-06T09:15:03.011810538Z,01KK16S0DEE1KZJ24YR40AY0G8,2026-03-06T09:15:03.011810538Z,68111,2026-03-06T09:16:11.365998042Z,1772788571359,2026-03-06T09:16:11.365998042Z,4,2026-03-06T09:15:03.011810538Z,1772788503248,2026-03-06T09:15:03.258747528Z,,,true,2026-03-06T09:15:03.037862779Z,true,2026-03-06T09:15:03.186544158Z,01KK16VMEQZ9SCFH3T3S4KE7NG,2026-03-06T09:15:03.011810538Z
01KK16VXY2HK8PTKND3J0ZGB4P,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:15:12.70639134Z,390,2026-03-06T09:15:12.70639134Z,,,true,2026-03-06T09:15:31.187469352Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:15:12.70639134Z,1,2026-03-06T09:15:12.70639134Z,true,2026-03-06T09:15:12.790922589Z,Stage 2,2026-03-06T09:15:12.70639134Z,01KK16VJXQA01MCD21FT5WRE76,2026-03-06T09:15:12.70639134Z,18282,2026-03-06T09:15:31.208149371Z,1772788531200,2026-03-06T09:15:31.208149371Z,2,2026-03-06T09:15:12.70639134Z,1772788512918,2026-03-06T09:15:12.923033609Z,,,true,2026-03-06T09:15:12.749239995Z,true,2026-03-06T09:15:12.824814977Z,01KK16VXXWTPESVWYPTTTC8GPR,2026-03-06T09:15:12.70639134Z
01KK172X9PJBJ2SBQ3GYB00BJN,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:19:01.430430132Z,390,2026-03-06T09:19:01.430430132Z,,,true,2026-03-06T09:19:19.02435606Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:19:01.430430132Z,3,2026-03-06T09:19:01.430430132Z,true,2026-03-06T09:19:01.534608317Z,Stage 4,2026-03-06T09:19:01.430430132Z,01KK1711HK0WFD3V2B4P2DYY8K,2026-03-06T09:19:01.430430132Z,17385,2026-03-06T09:19:19.039431922Z,1772788759032,2026-03-06T09:19:19.039431922Z,4,2026-03-06T09:19:01.430430132Z,1772788741647,2026-03-06T09:19:01.651802397Z,,,true,2026-03-06T09:19:01.451064072Z,true,2026-03-06T09:19:01.570532886Z,01KK172X9HVFF7KC787DZT0T9D,2026-03-06T09:19:01.430430132Z
01KK17AGRH8K6HBKPNTV4ECNX4,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:23:10.73779523Z,600,2026-03-06T09:23:10.73779523Z,Victory!,2026-03-06T09:23:10.73779523Z,true,2026-03-06T09:23:29.42042769Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:23:10.73779523Z,5,2026-03-06T09:23:10.73779523Z,true,2026-03-06T09:23:10.792154025Z,Round Over,2026-03-06T09:23:10.73779523Z,01KK176V19TJ7SKV9075C25VP0,2026-03-06T09:23:10.73779523Z,18570,2026-03-06T09:23:29.446891192Z,1772789009429,2026-03-06T09:23:29.446891192Z,end,2026-03-06T09:23:10.73779523Z,1772788990859,2026-03-06T09:23:10.862925158Z,roundEnd,2026-03-06T09:23:10.73779523Z,true,2026-03-06T09:23:10.753395678Z,true,2026-03-06T09:23:10.817706982Z,01KK17AGR85E28XQGZPN8J7JS5,2026-03-06T09:23:10.73779523Z
01KK17PT49WGHD40EM4DD34W4W,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:29:53.545296173Z,390,2026-03-06T09:29:53.545296173Z,,,true,2026-03-06T09:30:32.384293781Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:29:53.545296173Z,0,2026-03-06T09:29:53.545296173Z,true,2026-03-06T09:29:53.823234291Z,Stage 1,2026-03-06T09:29:53.545296173Z,01KK17PT3QW6EARXJZD6Y1ENYT,2026-03-06T09:29:53.545296173Z,38558,2026-03-06T09:30:32.400023502Z,1772789432390,2026-03-06T09:30:32.400023502Z,1,2026-03-06T09:29:53.545296173Z,1772789393832,2026-03-06T09:29:53.83481906Z,,,true,2026-03-06T09:29:53.780298607Z,true,2026-03-06T09:29:53.856568422Z,01KK17PT42RMSYBF9353T3T0VW,2026-03-06T09:29:53.545296173Z
01KK16N225WBM6DKWCC71TM93E,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:11:27.557344856Z,600,2026-03-06T09:11:27.557344856Z,Victory! You defeated the enemy!,2026-03-06T09:11:27.557344856Z,true,2026-03-06T09:11:51.478983368Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:11:27.557344856Z,3,2026-03-06T09:11:27.557344856Z,true,2026-03-06T09:11:27.610083186Z,Round Over,2026-03-06T09:11:27.557344856Z,01KK16KDXVD5EHP62DRTZ8HY4M,2026-03-06T09:11:27.557344856Z,23805,2026-03-06T09:11:51.50225084Z,1772788311491,2026-03-06T09:11:51.50225084Z,end,2026-03-06T09:11:27.557344856Z,1772788287686,2026-03-06T09:11:27.689752549Z,roundEnd,2026-03-06T09:11:27.557344856Z,true,2026-03-06T09:11:27.575984807Z,true,2026-03-06T09:11:27.629787624Z,01KK16N21XMTZE765YC71S30MN,2026-03-06T09:11:27.557344856Z
01KK16RE2DDJ8W1ZE6HX53H69K,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:13:18.157418702Z,390,2026-03-06T09:13:18.157418702Z,,,true,2026-03-06T09:13:34.865251584Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:13:18.157418702Z,1,2026-03-06T09:13:18.157418702Z,true,2026-03-06T09:13:18.221871124Z,Stage 2,2026-03-06T09:13:18.157418702Z,01KK16R62P4R88EBKAHN7TDWM1,2026-03-06T09:13:18.157418702Z,16568,2026-03-06T09:13:34.875381499Z,1772788414869,2026-03-06T09:13:34.875381499Z,2,2026-03-06T09:13:18.157418702Z,1772788398301,2026-03-06T09:13:18.321830745Z,,,true,2026-03-06T09:13:18.186653702Z,true,2026-03-06T09:13:18.252897575Z,01KK16RE26SC343MYB4XEN6AGF,2026-03-06T09:13:18.157418702Z
01KK173EH1MK03XTVZCQJY44V4,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:19:19.073824555Z,390,2026-03-06T09:19:19.073824555Z,,,true,2026-03-06T09:19:49.911749992Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:19:19.073824555Z,4,2026-03-06T09:19:19.073824555Z,true,2026-03-06T09:19:19.158488957Z,Stage 5,2026-03-06T09:19:19.073824555Z,01KK1711HK0WFD3V2B4P2DYY8K,2026-03-06T09:19:19.073824555Z,30591,2026-03-06T09:19:49.924015334Z,1772788789918,2026-03-06T09:19:49.924015334Z,5,2026-03-06T09:19:19.073824555Z,1772788759327,2026-03-06T09:19:19.333974611Z,,,true,2026-03-06T09:19:19.089696117Z,true,2026-03-06T09:19:19.208434941Z,01KK173EGSKZD7FSBXNSSS26WK,2026-03-06T09:19:19.073824555Z
