id,autoSubmitted,autoSubmittedLastChangedAt,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,inferredRoles,inferredRolesLastChangedAt,playerID,playerIDLastChangedAt,roleSubmittedAt,roleSubmittedAtLastChangedAt,roundID,roundIDLastChangedAt,selectedRole,selectedRoleLastChangedAt,stageID,stageIDLastChangedAt,submit,submitLastChangedAt
01KK17BCCY61MBGE3ERTENQSEX,,,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:23:39.038129379Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:23:39.038129379Z,"{""1"":0,""2"":0}",2026-03-06T09:23:50.882240889Z,01KK154JWJFWXC0WVJEYB8KK83,2026-03-06T09:23:39.038129379Z,1772789030355,2026-03-06T09:23:50.876278634Z,01KK17B313DF06CWW2BWNN8JQH,2026-03-06T09:23:39.038129379Z,2,2026-03-06T09:23:50.837288537Z,01KK17BCBKWQ00JG3F5RYG09XV,2026-03-06T09:23:39.038129379Z,true,2026-03-06T09:23:50.908837166Z
01KK187V0PFN9NBDRK86JZ5X37,true,2026-03-06T09:39:11.54247675Z,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:39:11.510638077Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:39:11.510638077Z,,,01KK1541ATE0SZ921D4RW5PNQ6,2026-03-06T09:39:11.510638077Z,1772789951606,2026-03-06T09:39:11.609248498Z,01KK1877X9ZPD0N84EWZAHB1YZ,2026-03-06T09:39:11.510638077Z,0,2026-03-06T09:39:11.54247675Z,01KK187TZ5YXW1CYNN6H9CXSJ0,2026-03-06T09:39:11.510638077Z,true,2026-03-06T09:39:11.54247675Z
01KK16GN7EH105FKN8WCWG3SR2,,,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:09:03.342504326Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:09:03.342504326Z,"{""1"":0,""2"":0}",2026-03-06T09:09:35.284849301Z,01KK154JWJFWXC0WVJEYB8KK83,2026-03-06T09:09:03.342504326Z,1772788174338,2026-03-06T09:09:35.272259085Z,01KK16FZD1TXP2Q3TSAS2S2PJG,2026-03-06T09:09:03.342504326Z,1,2026-03-06T09:09:35.269205864Z,01KK16GN5ES0R0VJHC7J4YSGKK,2026-03-06T09:09:03.342504326Z,true,2026-03-06T09:09:35.287942796Z
01KK16HDMW7TSJ7H4TEEFX753R,,,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:09:28.348463193Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:09:28.348463193Z,{},2026-03-06T09:09:48.436109982Z,01KK14YQA50QAFCAK6W01QR3B7,2026-03-06T09:09:28.348463193Z,1772788187749,2026-03-06T09:09:48.433722349Z,01KK16HDD9CZJ4MMV6EEDJVCXJ,2026-03-06T09:09:28.348463193Z,0,2026-03-06T09:09:48.432241388Z,01KK16HDE1YNJDEBSVFE6CTM9G,2026-03-06T09:09:28.348463193Z,true,2026-03-06T09:09:48.440903871Z
01KK16QP1P5ZEVJFXEZJTWMGSH,,,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:12:53.558189921Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:12:53.558189921Z,,,01KK14Z0RVMECWC1MW63EJGMSS,2026-03-06T09:12:53.558189921Z,,,01KK16NSECF3CGGVPZDXENECVQ,2026-03-06T09:12:53.558189921Z,,,01KK16QNZX0B8T2EYVDDKZD5FE,2026-03-06T09:12:53.558189921Z,true,2026-03-06T09:13:09.93876659Z
01KK173EK9NXDSJMF7Z7128228,,,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:19:19.146006208Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:19:19.146006208Z,,,01KK15D81NJ35HBJ07N6ACFCPZ,2026-03-06T09:19:19.146006208Z,,,01KK1711HK0WFD3V2B4P2DYY8K,2026-03-06T09:19:19.146006208Z,,,01KK173EH1MK03XTVZCQJY44V4,2026-03-06T09:19:19.146006208Z,true,2026-03-06T09:19:29.697720302Z
01KK1863ADRCFDD7NF7YDS984F,true,2026-03-06T09:38:14.508977313Z,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:38:14.477909588Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:38:14.477909588Z,,,01KK15V3W97WBJW05NQ6ZQT7MZ,2026-03-06T09:38:14.477909588Z,1772789894506,2026-03-06T09:38:14.508977313Z,01KK1863181MX44SCZPENR8122,2026-03-06T09:38:14.477909588Z,0,2026-03-06T09:38:14.508977313Z,01KK18631RM7B45VPTJ7E3BYZ4,2026-03-06T09:38:14.477909588Z,true,2026-03-06T09:38:14.508977313Z
01KK164ZQGJBJHZNZVTBWMP2M0,,,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:02:40.880365717Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:02:40.880365717Z,"{""0"":0,""2"":1}",2026-03-06T09:02:57.949217499Z,01KK151EAZ3RYJENNDVWS0NTPD,2026-03-06T09:02:40.880365717Z,1772787777507,2026-03-06T09:02:57.947818743Z,01KK1640VW63B5R36VJSNE32VW,2026-03-06T09:02:40.880365717Z,2,2026-03-06T09:02:57.945868145Z,01KK164ZP65AT1QBMG8V2ERVZ7,2026-03-06T09:02:40.880365717Z,true,2026-03-06T09:02:57.951271756Z
01KK16DBCV2QWWV0FG8K9QFHTM,,,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:07:14.971641566Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:07:14.971641566Z,,,01KK14YQA50QAFCAK6W01QR3B7,2026-03-06T09:07:14.971641566Z,,,01KK16053FR0X122XFMFNA1F6V,2026-03-06T09:07:14.971641566Z,,,01KK16DBBJ407AD6ZVGR37FXCE,2026-03-06T09:07:14.971641566Z,true,2026-03-06T09:07:30.892010778Z
01KK188DF9664NAHBXTGTZH9MR,true,2026-03-06T09:39:30.516123682Z,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:39:30.409565289Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:39:30.409565289Z,,,01KK15V3W97WBJW05NQ6ZQT7MZ,2026-03-06T09:39:30.409565289Z,1772789970598,2026-03-06T09:39:30.601569963Z,01KK1889XRBYCZT4KAXAE7T2HH,2026-03-06T09:39:30.409565289Z,0,2026-03-06T09:39:30.516123682Z,01KK188DDVK8X7PZ5WH0Y2FQXC,2026-03-06T09:39:30.409565289Z,true,2026-03-06T09:39:30.516123682Z
01KK16H48DCRFTKDGD0Y11853A,,,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:09:18.733092334Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:09:18.733092334Z,"{""0"":0,""1"":0}",2026-03-06T09:09:37.146726618Z,01KK152B7R4ZD53WXFFZ6BYJE1,2026-03-06T09:09:18.733092334Z,1772788176883,2026-03-06T09:09:37.14459531Z,01KK16FJ2J2CMXZNNK2B4Z6QHC,2026-03-06T09:09:18.733092334Z,1,2026-03-06T09:09:37.139681876Z,01KK16H465HPGP1GZWGAZX1X8Z,2026-03-06T09:09:18.733092334Z,true,2026-03-06T09:09:37.153260939Z
01KK16MHQE8SEBDGJ5DYRQJXCF,,,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:11:10.830060035Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:11:10.830060035Z,"{""0"":0,""1"":0}",2026-03-06T09:11:27.497826978Z,01KK156D2KMM2MHNDEQKNRSXGT,2026-03-06T09:11:10.830060035Z,1772788287654,2026-03-06T09:11:27.491147243Z,01KK16KDXVD5EHP62DRTZ8HY4M,2026-03-06T09:11:10.830060035Z,2,2026-03-06T09:11:27.492632334Z,01KK16MHP15R9WHK4G81A1VB94,2026-03-06T09:11:10.830060035Z,true,2026-03-06T09:11:27.489699493Z
01KK16PVAAA1MCZSD6YAXHD67H,,,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:12:26.186734685Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:12:26.186734685Z,"{""0"":0,""1"":0}",2026-03-06T09:12:38.710466141Z,01KK156D2KMM2MHNDEQKNRSXGT,2026-03-06T09:12:26.186734685Z,1772788358903,2026-03-06T09:12:38.70615613Z,01KK16NSECF3CGGVPZDXENECVQ,2026-03-06T09:12:26.186734685Z,2,2026-03-06T09:12:38.704336467Z,01KK16PV8RK2FVEC0RA9HWJJRY,2026-03-06T09:12:26.186734685Z,true,2026-03-06T09:12:38.713080228Z
01KK17PTCF17K1YQ7DCGZP7GJN,,,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:29:53.807619281Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:29:53.807619281Z,{},2026-03-06T09:30:32.364767981Z,01KK154JWJFWXC0WVJEYB8KK83,2026-03-06T09:29:53.807619281Z,1772789431791,2026-03-06T09:30:32.324610527Z,01KK17PT3QW6EARXJZD6Y1ENYT,2026-03-06T09:29:53.807619281Z,2,2026-03-06T09:30:32.317416322Z,01KK17PT49WGHD40EM4DD34W4W,2026-03-06T09:29:53.807619281Z,true,2026-03-06T09:30:32.366924961Z
01KK18B4Y4SWRZE8XY8KNWN9BN,,,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:40:59.972811732Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:40:59.972811732Z,"{""0"":0,""2"":2}",2026-03-06T09:41:10.838836267Z,01KK1597T2BEG3G8VK34AEJWBX,2026-03-06T09:40:59.972811732Z,1772790070462,2026-03-06T09:41:10.843677115Z,01KK18AH4922JFJNXYD0XH8Z18,2026-03-06T09:40:59.972811732Z,0,2026-03-06T09:41:10.830492202Z,01KK18B4WJKHG12R5T93PEXN1D,2026-03-06T09:40:59.972811732Z,true,2026-03-06T09:41:10.826159042Z
01KK16JBFPWNJE8WE04F4DZN0B,,,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:09:58.902134455Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:09:58.902134455Z,"{""0"":0,""1"":1}",2026-03-06T09:10:13.296235562Z,01KK152B7R4ZD53WXFFZ6BYJE1,2026-03-06T09:09:58.902134455Z,1772788213035,2026-03-06T09:10:13.293013211Z,01KK16HX8P0SW37R418W4C8CGS,2026-03-06T09:09:58.902134455Z,1,2026-03-06T09:10:13.290747844Z,01KK16JBCRXTQ1F7ZW48VV7QF7,2026-03-06T09:09:58.902134455Z,true,2026-03-06T09:10:13.299279318Z
01KK16KD9QV3QZFHESC0HD19BS,,,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:10:33.527858097Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:10:33.527858097Z,"{""0"":0,""1"":0}",2026-03-06T09:10:52.997820067Z,01KK152B7R4ZD53WXFFZ6BYJE1,2026-03-06T09:10:33.527858097Z,1772788252738,2026-03-06T09:10:52.99421501Z,01KK16HX8P0SW37R418W4C8CGS,2026-03-06T09:10:33.527858097Z,1,2026-03-06T09:10:52.990682535Z,01KK16KD858YN2N5SPYAQ15KVP,2026-03-06T09:10:33.527858097Z,true,2026-03-06T09:10:53.006391107Z
01KK16M0EN3RVAD2MJ3QG5QEAE,,,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:10:53.142027098Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:10:53.142027098Z,"{""0"":0,""1"":0}",2026-03-06T09:11:07.124718976Z,01KK152B7R4ZD53WXFFZ6BYJE1,2026-03-06T09:10:53.142027098Z,1772788266817,2026-03-06T09:11:07.123500241Z,01KK16HX8P0SW37R418W4C8CGS,2026-03-06T09:10:53.142027098Z,0,2026-03-06T09:11:07.12006583Z,01KK16M0D1TAYDB3FTGEFP45PJ,2026-03-06T09:10:53.142027098Z,true,2026-03-06T09:11:07.126902489Z
01KK16S0P7FKPF0F7X2HJR4TEZ,,,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:13:37.224028222Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:13:37.224028222Z,{},2026-03-06T09:14:08.241826475Z,01KK15D81NJ35HBJ07N6ACFCPZ,2026-03-06T09:13:37.224028222Z,1772788446399,2026-03-06T09:14:08.237409806Z,01KK16S0DEE1KZJ24YR40AY0G8,2026-03-06T09:13:37.224028222Z,0,2026-03-06T09:14:08.232298373Z,01KK16S0EF6BHHVH89F0DCVJTW,2026-03-06T09:13:37.224028222Z,true,2026-03-06T09:14:08.247272688Z
01KK17AQEQF5WN72HSX8AJV9T7,,,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:23:17.591895487Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:23:17.591895487Z,"{""0"":0,""2"":0}",2026-03-06T09:23:33.435536394Z,01KK1597T2BEG3G8VK34AEJWBX,2026-03-06T09:23:17.591895487Z,1772789013008,2026-03-06T09:23:33.42623242Z,01KK17A52T6JTBTAAHSAJ8C37F,2026-03-06T09:23:17.591895487Z,2,2026-03-06T09:23:33.437637953Z,01KK17AQD9DNQRPWTTZXHYH7TG,2026-03-06T09:23:17.591895487Z,true,2026-03-06T09:23:33.429118991Z
01KK17SQF3J14C0E3DBEA4CSTM,,,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:31:29.123526793Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:31:29.123526793Z,"{""0"":0,""2"":1}",2026-03-06T09:31:52.139162853Z,01KK156FDQVJQ278PX88B67FJS,2026-03-06T09:31:29.123526793Z,1772789510917,2026-03-06T09:31:52.128007684Z,01KK17PT3QW6EARXJZD6Y1ENYT,2026-03-06T09:31:29.123526793Z,1,2026-03-06T09:31:52.116923584Z,01KK17SQDHZW5125YBC2NW02V4,2026-03-06T09:31:29.123526793Z,true,2026-03-06T09:31:52.131338498Z
01KK169XYV2B1EMXE083SX5VQT,,,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:05:22.90716582Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:05:22.90716582Z,"{""0"":2,""2"":1}",2026-03-06T09:05:41.87255099Z,01KK151EAZ3RYJENNDVWS0NTPD,2026-03-06T09:05:22.90716582Z,1772787941695,2026-03-06T09:05:41.870106903Z,01KK169M1NNDT7N9NMC20V24K4,2026-03-06T09:05:22.90716582Z,1,2026-03-06T09:05:41.869456659Z,01KK169XX5P79PQKA9JGQT1DJG,2026-03-06T09:05:22.90716582Z,true,2026-03-06T09:05:41.870973164Z
01KK17A5BQ77T3DB025CM3BWPJ,,,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:22:59.063475522Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:22:59.063475522Z,{},2026-03-06T09:23:17.466771946Z,01KK1597T2BEG3G8VK34AEJWBX,2026-03-06T09:22:59.063475522Z,1772788996979,2026-03-06T09:23:17.460796379Z,01KK17A52T6JTBTAAHSAJ8C37F,2026-03-06T09:22:59.063475522Z,0,2026-03-06T09:23:17.369883516Z,01KK17A544DXF5RT99H4ZQBV1R,2026-03-06T09:22:59.063475522Z,true,2026-03-06T09:23:17.463228344Z
01KK16903NG8ZN50QYHZZMM9RV,,,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:04:52.341943564Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:04:52.341943564Z,"{""0"":0,""1"":0}",2026-03-06T09:05:07.063006422Z,01KK152B7R4ZD53WXFFZ6BYJE1,2026-03-06T09:04:52.341943564Z,1772787906803,2026-03-06T09:05:07.060977739Z,01KK168211M3NJRPZVMH1E74TY,2026-03-06T09:04:52.341943564Z,1,2026-03-06T09:05:07.052360583Z,01KK16901XC31N0WR136P459HC,2026-03-06T09:04:52.341943564Z,true,2026-03-06T09:05:07.066407948Z
01KK16YR5AEH8CA702A5A8N151,,,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:16:45.098164359Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:16:45.098164359Z,"{""0"":2,""1"":2}",2026-03-06T09:16:59.882074208Z,01KK156D2KMM2MHNDEQKNRSXGT,2026-03-06T09:16:45.098164359Z,1772788620075,2026-03-06T09:16:59.884345312Z,01KK16XXK4T3Z2ZJ0JBVS4Z11D,2026-03-06T09:16:45.098164359Z,0,2026-03-06T09:16:59.859562854Z,01KK16YR32Q6NDJB7F31FHSMJ7,2026-03-06T09:16:45.098164359Z,true,2026-03-06T09:16:59.889085525Z
01KK17JWM4TDXWPMZAZ4AXMJWP,,,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:27:45.028221176Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:27:45.028221176Z,{},2026-03-06T09:27:51.228823183Z,01KK15D81NJ35HBJ07N6ACFCPZ,2026-03-06T09:27:45.028221176Z,1772789269831,2026-03-06T09:27:51.225922057Z,01KK17JWA29ENEP6QVB7NYGZT6,2026-03-06T09:27:45.028221176Z,0,2026-03-06T09:27:51.221433593Z,01KK17JWAY6BRYY3W0514QW2FP,2026-03-06T09:27:45.028221176Z,true,2026-03-06T09:27:51.25268997Z
01KK17PTCCAD4HNCW13WZ83GQJ,,,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:29:53.804657777Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:29:53.804657777Z,{},2026-03-06T09:29:58.997901685Z,01KK15D81NJ35HBJ07N6ACFCPZ,2026-03-06T09:29:53.804657777Z,1772789397570,2026-03-06T09:29:58.991857614Z,01KK17PT3QW6EARXJZD6Y1ENYT,2026-03-06T09:29:53.804657777Z,0,2026-03-06T09:29:58.987835214Z,01KK17PT49WGHD40EM4DD34W4W,2026-03-06T09:29:53.804657777Z,true,2026-03-06T09:29:59.002975228Z
01KK160KV54VM13XTXM84VQJSG,,,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:00:17.637328623Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:00:17.637328623Z,"{""1"":2,""2"":0}",2026-03-06T09:00:36.184790488Z,01KK14VZHF7ANFGF38NNJCNQ5J,2026-03-06T09:00:17.637328623Z,1772787635467,2026-03-06T09:00:36.18173478Z,01KK15ZACCMVS9G9GWWF4PMQW6,2026-03-06T09:00:17.637328623Z,0,2026-03-06T09:00:36.18036389Z,01KK160KSGFWEBRFJV1ARJMKWA,2026-03-06T09:00:17.637328623Z,true,2026-03-06T09:00:36.185976284Z
01KK16FZNEMD8H81EK78MQ3Q5J,,,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:08:41.262182977Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:08:41.262182977Z,{},2026-03-06T09:09:01.256744245Z,01KK15D81NJ35HBJ07N6ACFCPZ,2026-03-06T09:08:41.262182977Z,1772788139871,2026-03-06T09:09:01.247010779Z,01KK16FZD1TXP2Q3TSAS2S2PJG,2026-03-06T09:08:41.262182977Z,0,2026-03-06T09:09:01.236921138Z,01KK16FZEJZ1N9PJVDMVQRG6PZ,2026-03-06T09:08:41.262182977Z,true,2026-03-06T09:09:01.269326706Z
01KK16HDN12DNE129FVCDJPP86,,,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:09:28.353544386Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:09:28.353544386Z,{},2026-03-06T09:09:31.991575199Z,01KK14Z0RVMECWC1MW63EJGMSS,2026-03-06T09:09:28.353544386Z,1772788171914,2026-03-06T09:09:31.993025842Z,01KK16HDD9CZJ4MMV6EEDJVCXJ,2026-03-06T09:09:28.353544386Z,1,2026-03-06T09:09:31.988898908Z,01KK16HDE1YNJDEBSVFE6CTM9G,2026-03-06T09:09:28.353544386Z,true,2026-03-06T09:09:31.990328245Z
01KK16MS67G4VRNVSCYMRT6BBM,,,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:11:18.473084396Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:11:18.473084396Z,,,01KK152B7R4ZD53WXFFZ6BYJE1,2026-03-06T09:11:18.473084396Z,,,01KK16HX8P0SW37R418W4C8CGS,2026-03-06T09:11:18.473084396Z,,,01KK16MS4QZGZ6EMKAHZ90BA5P,2026-03-06T09:11:18.473084396Z,true,2026-03-06T09:11:23.286641693Z
01KK17PMF80D9HM9NSVCYAJJFB,,,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:29:47.752815298Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:29:47.752815298Z,"{""0"":2,""2"":0}",2026-03-06T09:30:07.548682259Z,01KK1597T2BEG3G8VK34AEJWBX,2026-03-06T09:29:47.752815298Z,1772789406702,2026-03-06T09:30:07.475965615Z,01KK17A52T6JTBTAAHSAJ8C37F,2026-03-06T09:29:47.752815298Z,1,2026-03-06T09:30:07.477786498Z,01KK17PMDBE5V86Z8S5FKTKECT,2026-03-06T09:29:47.752815298Z,true,2026-03-06T09:30:07.540715834Z
01KK18BM88BFXSKN7PD5R1BM4Y,true,2026-03-06T09:41:15.718920959Z,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:41:15.656517047Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:41:15.656517047Z,,,01KK1541ATE0SZ921D4RW5PNQ6,2026-03-06T09:41:15.656517047Z,1772790075838,2026-03-06T09:41:15.841732107Z,01KK18AH4922JFJNXYD0XH8Z18,2026-03-06T09:41:15.656517047Z,0,2026-03-06T09:41:15.718920959Z,01KK18BM6ZS77712R7M484W38X,2026-03-06T09:41:15.656517047Z,true,2026-03-06T09:41:15.718920959Z
01KK16EQM0PZXX02XDMMXW1BFX,,,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:08:00.256699491Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:08:00.256699491Z,,,01KK14VZHF7ANFGF38NNJCNQ5J,2026-03-06T09:08:00.256699491Z,,,01KK16CBGWWQ9FZSTD7BYJG7CG,2026-03-06T09:08:00.256699491Z,,,01KK16EQJAWZ17NQMJXVG4C2QN,2026-03-06T09:08:00.256699491Z,true,2026-03-06T09:08:27.315992378Z
01KK16P8CFY14VVSM3ZKQJWEZT,,,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:12:06.799063169Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:12:06.799063169Z,"{""0"":2,""1"":0}",2026-03-06T09:12:22.108280927Z,01KK156D2KMM2MHNDEQKNRSXGT,2026-03-06T09:12:06.799063169Z,1772788342303,2026-03-06T09:12:22.106571054Z,01KK16NSECF3CGGVPZDXENECVQ,2026-03-06T09:12:06.799063169Z,2,2026-03-06T09:12:22.093116481Z,01KK16P8AKHYW413P6XADXYMWM,2026-03-06T09:12:06.799063169Z,true,2026-03-06T09:12:22.111493239Z
01KK17F8T4RQTNRSBZG1VYR1V4,true,2026-03-06T09:25:57.896173994Z,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:25:46.436934253Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:25:46.436934253Z,,,01KK15D81NJ35HBJ07N6ACFCPZ,2026-03-06T09:25:46.436934253Z,1772789157889,2026-03-06T09:25:57.896173994Z,01KK17F8G1NYHA1KG0AH51R81S,2026-03-06T09:25:46.436934253Z,0,2026-03-06T09:25:57.896173994Z,01KK17F8GYV5Q9RXB2SJ64313V,2026-03-06T09:25:46.436934253Z,true,2026-03-06T09:25:57.896173994Z
01KK18AG3SHM4BYNB8YPQ5QH86,true,2026-03-06T09:40:38.694950078Z,01KK14SSXNQ645HH7AJXYEQV6N,2026-03-06T09:40:38.649282228Z,01KK14SSY8E64SK69715NN1TMW,2026-03-06T09:40:38.649282228Z,,,01KK15V3W97WBJW05NQ6ZQT7MZ,2026-03-06T09:40:38.649282228Z,1772790038783,2026-03-06T09:40:38.787086746Z,01KK189H5CAY574PYHYMV8VTNE,2026-03-06T09:40:38.649282228Z,0,2026-03-06T09:40:38.694950078Z,01KK18AG25PK9QJ1CCBDTTX6V1,2026-03-06T09:40:38.649282228Z,true,2026-03-06T09:40:38.694950078Z
01KK16VMHTPKQWYJG9R46MBQDW,,,01KK14SRVPK023675GC61HZ1SF,2026-03-06T09:15:03.098396777Z,01KK14SRWHSKEAMQEN2G8SHW8V,2026-03-06T09:15:03.098396777Z,"{""0"":0,""2"":2}",2026-03-06T09:15:26.296075891Z,01KK156FDQVJQ278PX88B67FJS,2026-03-06T09:15:03.098396777Z,1772788524744,2026-03-06T09:15:26.298035659Z,01KK16S0DEE1KZJ24YR40AY0G8,2026-03-06T09:15:03.098396777Z,0,2026-03-06T09:15:26.293736394Z,01KK16VMF33DDEDZPTXBPN77PN,2026-03-06T09:15:03.098396777Z,true,2026-03-06T09:15:26.299868067Z
01KK16YR54C3K3ENZR6WFEHKX6,,,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:16:45.092172011Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:16:45.092172011Z,"{""0"":2,""2"":0}",2026-03-06T09:17:05.003223294Z,01KK14Z0RVMECWC1MW63EJGMSS,2026-03-06T09:16:45.092172011Z,1772788624925,2026-03-06T09:17:05.006886589Z,01KK16XXK4T3Z2ZJ0JBVS4Z11D,2026-03-06T09:16:45.092172011Z,1,2026-03-06T09:17:04.997656991Z,01KK16YR32Q6NDJB7F31FHSMJ7,2026-03-06T09:16:45.092172011Z,true,2026-03-06T09:17:04.999854848Z
01KK161NXMJSWCGWPHQT36BJJG,,,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:00:52.533097007Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:00:52.533097007Z,"{""1"":1,""2"":0}",2026-03-06T09:01:12.9514163Z,01KK14VZHF7ANFGF38NNJCNQ5J,2026-03-06T09:00:52.533097007Z,1772787672052,2026-03-06T09:01:12.951860609Z,01KK15ZACCMVS9G9GWWF4PMQW6,2026-03-06T09:00:52.533097007Z,2,2026-03-06T09:01:12.950857176Z,01KK161NW1BT66KHK2SBZMRRQB,2026-03-06T09:00:52.533097007Z,true,2026-03-06T09:01:12.95307557Z
01KK162M51XV3500ZY7TSXYDBS,,,01KK14SP07FQHYH09Q2SY1KYNF,2026-03-06T09:01:23.489600269Z,01KK14SP2D05SY2J5VP6VS1BFA,2026-03-06T09:01:23.489600269Z,"{""0"":2,""2"":0}",2026-03-06T09:01:46.739521126Z,01KK151EAZ3RYJENNDVWS0NTPD,2026-03-06T09:01:23.489600269Z,1772787706378,2026-03-06T09:01:46.734864936Z,01KK15ZACCMVS9G9GWWF4PMQW6,2026-03-06T09:01:23.489600269Z,1,2026-03-06T09:01:46.733911911Z,01KK162M3KBTTCMR4KERTA2KNV,2026-03-06T09:01:23.489600269Z,true,2026-03-06T09:01:46.737697751Z
01KK16E9EKSCAVKEHWP7QA3PNH,,,01KK14SQV0P481Z3K7NG2WAD1J,2026-03-06T09:07:45.747397114Z,01KK14SQVR4MGX2VVSH2ZAT939,2026-03-06T09:07:45.747397114Z,"{""1"":1,""2"":2}",2026-03-06T09:08:54.128604265Z,01KK14YQA50QAFCAK6W01QR3B7,2026-03-06T09:07:45.747397114Z,1772788133203,2026-03-06T09:08:54.130731101Z,01KK16DV06Q1FP9X4NX7Y9QX7G,2026-03-06T09:07:45.747397114Z,0,2026-03-06T09:08:54.105086366Z,01KK16E9D7EHED0YM7M2N554S7,2026-03-06T09:07:45.747397114Z,true,2026-03-06T09:08:54.127221976Z
